ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: _wp_page_template","Meta: slide_template","Meta: rs_page_bg_color","Meta: _wp_old_date","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
561,simple,,"Naši sportisti (deda priča unuku) - majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Sport > Naši sportisti (deda priča unuku)","majice, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-6.jpg,,,,,,,,,0,default,,
562,simple,,"Naši sportisti (deda priča unuku) - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Sport > Naši sportisti (deda priča unuku)","majice, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-5.jpg,,,,,,,,,0,default,,
563,simple,,"Naši sportisti (deda priča unuku) - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Sport > Naši sportisti (deda priča unuku)","duks, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-5.jpg,,,,,,,,,0,default,,
564,simple,,"Naši sportisti (deda priča unuku) - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Sport > Naši sportisti (deda priča unuku)","majice, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-5.jpg,,,,,,,,,0,default,,
565,simple,,"Naši sportisti (deda priča unuku) - ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Sport > Naši sportisti (deda priča unuku)","majice, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-5.jpg,,,,,,,,,0,default,,
566,simple,,"Naši sportisti (deda priča unuku) - duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Sport > Naši sportisti (deda priča unuku)","duks, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-6.jpg,,,,,,,,,0,default,,
573,simple,,"Vanja Grbić - majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Sport > Vanja Grbić","majice, odbojka, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-7.jpg,,,,,,,,,0,default,,
574,simple,,"Vanja Grbić - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Sport > Vanja Grbić","majice, odbojka, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-6.jpg,,,,,,,,,0,default,,
575,simple,,"Vanja Grbić - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Sport > Vanja Grbić","duks, odbojka, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-6.jpg,,,,,,,,,0,default,,
576,simple,,"Vanja Grbić - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Sport > Vanja Grbić","majice, odbojka, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-6.jpg,,,,,,,,,0,default,,
577,simple,,"Vanja Grbić - ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Sport > Vanja Grbić","majice, odbojka, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-6.jpg,,,,,,,,,0,default,,
578,simple,,"Vanja Grbić - duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Sport > Vanja Grbić","duks, odbojka, sport, srbija",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-7.jpg,,,,,,,,,0,default,,
585,simple,,"Vaterpolista - bela majica",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Sport > Vaterpolista","majice, sport, srbija, vaterpolo",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-8.jpg,,,,,,,,,0,default,,
586,simple,,"Vaterpolista - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Sport > Vaterpolista","majice, sport, srbija, vaterpolo",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-7.jpg,,,,,,,,,0,default,,
587,simple,,"Vaterpolista - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Sport > Vaterpolista","duks, sport, srbija, vaterpolo",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-7.jpg,,,,,,,,,0,default,,
588,simple,,"Vaterpolista - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Sport > Vaterpolista","majice, sport, srbija, vaterpolo",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-7.jpg,,,,,,,,,0,default,,
589,simple,,"Vaterpolista-ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Sport > Vaterpolista","majice, sport, srbija, vaterpolo",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-7.jpg,,,,,,,,,0,default,,
590,simple,,"Vaterpolista-duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Sport > Vaterpolista","duks, sport, srbija, vaterpolo",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-8.jpg,,,,,,,,,0,default,,
597,simple,,"Arnold Shcwarceneger majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Arnold Shcwarceneger","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-9.jpg,,,,,,,,,0,default,,
598,simple,,"Arnold Shcwarceneger-ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Arnold Shcwarceneger","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-8.jpg,,,,,,,,,0,default,,
599,simple,,"Arnold Shcwarceneger-duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Arnold Shcwarceneger","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-8.jpg,,,,,,,,,0,default,,
600,simple,,"Arnold Shcwarceneger-majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Arnold Shcwarceneger","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-8.jpg,,,,,,,,,0,default,,
601,simple,,"Arnold Shcwarceneger-ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Arnold Shcwarceneger","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-8.jpg,,,,,,,,,0,default,,
602,simple,,"Arnold Shcwarceneger-duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Strani filmovi i serije > Arnold Shcwarceneger","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-9.jpg,,,,,,,,,0,default,,
609,simple,,"Big Lebowski - majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Big Lebowski","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-10.jpg,,,,,,,,,0,default,,
610,simple,,"Big Lebowski - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Big Lebowski","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-9.jpg,,,,,,,,,0,default,,
611,simple,,"Big Lebowski - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Big Lebowski","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-9.jpg,,,,,,,,,0,default,,
612,simple,,"Big Lebowski - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Big Lebowski","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-9.jpg,,,,,,,,,0,default,,
613,simple,,"Big Lebowski - ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Big Lebowski","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-9.jpg,,,,,,,,,0,default,,
614,simple,,"Big Lebowski - duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Strani filmovi i serije > Big Lebowski","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-10.jpg,,,,,,,,,0,default,,
621,simple,,"Braveheart 3 - bela majica",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Braveheart 3","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-11.jpg,,,,,,,,,0,default,,
622,simple,,"Braveheart 3 - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Braveheart 3","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-10.jpg,,,,,,,,,0,default,,
623,simple,,"Braveheart 3 - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Braveheart 3","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-10.jpg,,,,,,,,,0,default,,
624,simple,,"Braveheart 3 - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Braveheart 3","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-10.jpg,,,,,,,,,0,default,,
625,simple,,"Braveheart 3 - ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Braveheart 3","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-10.jpg,,,,,,,,,0,default,,
626,simple,,"Braveheart 3 - duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Strani filmovi i serije > Braveheart 3","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-11.jpg,,,,,,,,,0,default,,
633,simple,,"Braveheart 2 - majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Braveheart 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-12.jpg,,,,,,,,,0,default,,
634,simple,,"Braveheart 2 - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Braveheart 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-11.jpg,,,,,,,,,0,default,,
635,simple,,"Braveheart 2 - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Braveheart 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-11.jpg,,,,,,,,,0,default,,
636,simple,,"Braveheart 2 - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Braveheart 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-11.jpg,,,,,,,,,0,default,,
637,simple,,"Braveheart 2 - ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Braveheart 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-11.jpg,,,,,,,,,0,default,,
638,simple,,"Braveheart 2 - duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Strani filmovi i serije > Braveheart 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-12.jpg,,,,,,,,,0,default,,
645,simple,,"Braveheart 4 - majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Braveheart 4","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-13.jpg,,,,,,,,,0,default,,
646,simple,,"Braveheart 4 - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Braveheart 4","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-12.jpg,,,,,,,,,0,default,,
647,simple,,"Braveheart 4 - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Braveheart 4","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-12.jpg,,,,,,,,,0,default,,
648,simple,,"Braveheart 4 - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Braveheart 4","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-12.jpg,,,,,,,,,0,default,,
649,simple,,"Braveheart 4 - ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Braveheart 4","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-12.jpg,,,,,,,,,0,default,,
650,simple,,"Braveheart 4 - duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Strani filmovi i serije > Braveheart 4","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-13.jpg,,,,,,,,,0,default,,
658,simple,,"Bronson-majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Bronson","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-14.jpg,,,,,,,,,0,default,,
659,simple,,"Bronson-ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Bronson","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-13.jpg,,,,,,,,,0,default,,
660,simple,,"Bronson-duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Bronson","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-13.jpg,,,,,,,,,0,default,,
661,simple,,"Bronson-majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Bronson","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-13.jpg,,,,,,,,,0,default,,
662,simple,,"Bronson-ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Bronson","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-13.jpg,,,,,,,,,0,default,,
663,simple,,"Bronson-duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Strani filmovi i serije > Bronson","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-14.jpg,,,,,,,,,0,default,,
670,simple,,"Chak Norris - majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Chak Norris","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/chak-3.jpg,,,,,,,,,0,default,,
671,simple,,"Chak Norris - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Chak Norris","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/chak-1.jpg,,,,,,,,,0,default,,
672,simple,,"Chak Norris - Duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Chak Norris","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-14.jpg,,,,,,,,,0,default,,
673,simple,,"Chak Norris - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Chak Norris","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/chak-2.jpg,,,,,,,,,0,default,,
674,simple,,"Chak Norris - ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Strani filmovi i serije > Chak Norris","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-14.jpg,,,,,,,,,0,default,,
675,simple,,"Chak Norris - duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Strani filmovi i serije > Chak Norris","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-15.jpg,,,,,,,,,0,default,,
689,simple,,"Chak Norris 2 - Bela majica",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Chak Norris 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-15.jpg,,,,,,,,,0,default,,
690,simple,,"Chak Norris 2 - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Chak Norris 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-14.jpg,,,,,,,,,0,default,,
691,simple,,"Chak Norris 2 - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Chak Norris 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-15.jpg,,,,,,,,,0,default,,
692,simple,,"Chak Norris 2 - majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Chak Norris 2",,,https://branblan.com/wp-content/uploads/2021/01/crna-majica-14.jpg,,,,,,,,,0,default,,
693,simple,,"Chak Norris 2 - ženska majica crna",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,"Strani filmovi i serije > Chak Norris 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crna-majica-zenska-15.jpg,,,,,,,,,0,default,,
694,simple,,"Chak Norris 2 - duks crni",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3500,"Strani filmovi i serije > Chak Norris 2","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/crni-duks-16.jpg,,,,,,,,,0,default,,
701,simple,,"Clockwore Orange (Paklena Pomorandža) - Bela majica",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Clockwore Orange (Paklena Pomorandza)","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/bela-majica-16.jpg,,,,,,,,,0,default,,
702,simple,,"Clockwore Orange (Paklena Pomorandža) - ženska majica bela",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1500,"Strani filmovi i serije > Clockwore Orange (Paklena Pomorandza)","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/zenska-majica-bela-15.jpg,,,,,,,,,0,default,,
703,simple,,"Clockwore Orange (Paklena Pomorandža) - duks beli",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3000,"Strani filmovi i serije > Clockwore Orange (Paklena Pomorandza)","film, gluma, serije",,https://branblan.com/wp-content/uploads/2021/01/duks-beli-16.jpg,,,,,,,,,0,default,,
